labelId,timestamp,endTimestamp
investigation,0.033,21.167
investigation,22.700,40.400
investigation,46.333,55.633
investigation,57.600,58.567
investigation,61.900,63.300
mount,63.300,64.500
investigation,64.500,65.267
investigation,66.233,69.867
investigation,75.367,87.433
investigation,93.700,96.833
investigation,101.700,103.067
mount,103.067,104.600
investigation,104.600,105.067
mount,105.067,106.933
investigation,106.933,107.967
investigation,115.967,118.500
investigation,125.833,127.733
investigation,136.900,137.200
investigation,140.333,142.033
investigation,154.733,159.800
investigation,174.367,177.533
investigation,188.500,188.900
investigation,197.900,200.267
investigation,203.567,204.167
investigation,206.500,207.000
investigation,209.067,209.800
mount,209.800,213.100
investigation,213.100,213.833
mount,213.833,214.900
investigation,214.900,216.200
investigation,236.800,238.167
investigation,257.833,273.300
investigation,291.867,295.300
investigation,307.300,308.167
investigation,309.433,310.033
investigation,333.667,336.567
investigation,346.400,353.833
investigation,362.033,372.733
investigation,379.933,381.400
investigation,387.933,389.067
investigation,402.100,403.733
mount,403.733,406.200
investigation,406.200,407.500
investigation,416.167,418.633
investigation,433.533,437.467
investigation,451.900,453.400
investigation,473.100,477.100
investigation,480.133,482.167
investigation,490.167,491.167
mount,491.167,492.267
investigation,492.267,499.133
investigation,500.767,501.567
investigation,521.133,522.100
investigation,528.767,531.433
investigation,536.200,536.500
investigation,541.800,543.333
investigation,545.333,547.133
investigation,558.900,559.367
investigation,565.133,566.667
investigation,574.500,579.000
investigation,583.533,583.900
investigation,596.867,598.500
investigation,607.667,610.367
investigation,616.867,617.567
investigation,620.467,620.567
